,requestLatency,predictionLatency,fullLatency
0,0.18799328804016113,0.18781781196594238,0.46300292015075684
1,0.2014775276184082,0.20127415657043457,0.4901750087738037
2,0.1871187686920166,0.18694567680358887,0.4618070125579834
3,0.18094491958618164,0.18077898025512695,0.4750940799713135
4,0.17908930778503418,0.17891526222229004,0.5644643306732178
5,0.16372203826904297,0.1635303497314453,0.43912315368652344
6,0.16764545440673828,0.1674511432647705,0.5279994010925293
7,0.15644192695617676,0.15627241134643555,0.4389841556549072
8,0.17901396751403809,0.1788463592529297,0.441617488861084
9,0.17675042152404785,0.17658686637878418,0.437985897064209
10,0.18521428108215332,0.1850452423095703,0.493577241897583
11,0.17128992080688477,0.17113232612609863,0.47504568099975586
12,0.1920642852783203,0.19190311431884766,0.45482873916625977
13,0.17144536972045898,0.1712791919708252,0.465085506439209
14,0.17512273788452148,0.1749591827392578,0.4797332286834717
15,0.15678024291992188,0.1566154956817627,0.4740877151489258
16,0.1728804111480713,0.17271113395690918,0.4413893222808838
17,0.16944122314453125,0.16926074028015137,0.44919610023498535
18,0.17834138870239258,0.17817354202270508,0.4606301784515381
19,0.17084908485412598,0.17068910598754883,0.5748817920684814
20,0.17379307746887207,0.17362356185913086,0.4508492946624756
21,0.1861557960510254,0.1859755516052246,0.517143726348877
22,0.17805790901184082,0.17786383628845215,0.4501326084136963
23,0.17721915245056152,0.17704081535339355,0.477557897567749
24,0.16873598098754883,0.16857194900512695,0.4902381896972656
