,requestLatency,predictionLatency,fullLatency
0,2.191364288330078,2.176785945892334,10.628688335418701
1,2.0966672897338867,2.084289312362671,10.401291608810425
2,1.9781324863433838,1.9673442840576172,10.127591133117676
3,2.0488879680633545,2.0371968746185303,10.492611408233643
4,2.0491926670074463,2.037367582321167,10.39747166633606
5,1.969287395477295,1.9546499252319336,10.440019845962524
6,1.9986543655395508,1.9881010055541992,10.299513339996338
7,1.9683563709259033,1.9575839042663574,10.526414155960083
8,2.106637954711914,2.093818187713623,10.307899236679077
9,2.098879814147949,2.0869364738464355,10.883893251419067
