,requestLatency,predictionLatency,fullLatency
0,9.462476968765259,9.438116073608398,20.141327142715454
1,9.254973411560059,9.23224425315857,20.928606510162354
2,9.676174402236938,9.658277988433838,20.094865083694458
3,9.560064792633057,9.54285478591919,21.36230492591858
4,9.483091831207275,9.463965654373169,19.925811052322388
5,9.587044954299927,9.56723690032959,23.680835247039795
6,9.517632722854614,9.495391368865967,19.742929697036743
7,9.16398286819458,9.152621984481812,19.226717233657837
8,9.795990228652954,9.771133422851562,20.390128135681152
9,9.574838638305664,9.560019254684448,21.165838718414307
