,requestLatency,predictionLatency,fullLatency
0,0.38233184814453125,0.38216233253479004,0.6405425071716309
1,0.38630223274230957,0.3861236572265625,0.6723387241363525
2,0.40934014320373535,0.4091620445251465,0.6727559566497803
3,0.3938286304473877,0.39365601539611816,0.6659286022186279
4,0.40325927734375,0.4030640125274658,0.6776630878448486
5,0.3935980796813965,0.39342665672302246,0.7498233318328857
6,0.3857722282409668,0.38559961318969727,0.6544589996337891
7,0.3861970901489258,0.3860025405883789,0.6662869453430176
8,0.38072967529296875,0.3805387020111084,0.6492550373077393
9,0.40625715255737305,0.4060962200164795,0.6821455955505371
10,0.37642502784729004,0.37626194953918457,0.6405990123748779
11,0.40395212173461914,0.40378427505493164,0.7678127288818359
12,0.38349151611328125,0.38330793380737305,0.7873325347900391
13,0.3920464515686035,0.3918802738189697,0.6642146110534668
14,0.37946009635925293,0.37928295135498047,0.6468968391418457
15,0.3811218738555908,0.38095808029174805,0.6565201282501221
16,0.3883323669433594,0.38816356658935547,0.6556754112243652
17,0.44443607330322266,0.444225549697876,0.7283575534820557
18,0.4538402557373047,0.45366621017456055,0.7102184295654297
19,0.39163684844970703,0.39147400856018066,0.6619856357574463
20,0.37355661392211914,0.37338924407958984,0.6602962017059326
21,0.4036130905151367,0.403444766998291,0.6756441593170166
22,0.378223180770874,0.37806081771850586,0.6647233963012695
23,0.38670849800109863,0.38654112815856934,0.6704277992248535
24,0.3822150230407715,0.38204336166381836,0.6543896198272705
