,requestLatency,predictionLatency,fullLatency
0,5.061022996902466,5.049278020858765,12.30322813987732
1,5.271495342254639,5.256862163543701,12.592188119888306
2,5.213133096694946,5.199448823928833,12.616818189620972
3,5.147657871246338,5.135291814804077,12.895968198776245
4,5.154520750045776,5.1425158977508545,12.493010520935059
5,5.038001537322998,5.02670693397522,12.57892656326294
6,4.9192633628845215,4.908292531967163,12.293156385421753
7,5.068020820617676,5.056518077850342,12.578184127807617
8,5.054684400558472,5.041254281997681,12.453631401062012
9,4.445694208145142,4.435564994812012,11.78709077835083
