,requestLatency,predictionLatency,fullLatency
0,0.07668519020080566,0.07651114463806152,0.3452486991882324
1,0.07414436340332031,0.07393741607666016,0.33341383934020996
2,0.08009195327758789,0.07992053031921387,0.3608980178833008
3,0.07605791091918945,0.07589030265808105,0.3387274742126465
4,0.07306933403015137,0.07290434837341309,0.338947057723999
5,0.06810379028320312,0.06794095039367676,0.33527636528015137
6,0.07672357559204102,0.07655692100524902,0.3440828323364258
7,0.06988739967346191,0.06971979141235352,0.33185434341430664
8,0.07236051559448242,0.07219648361206055,0.3455367088317871
9,0.1451253890991211,0.1449441909790039,0.43218255043029785
10,0.06687402725219727,0.06666445732116699,0.33281874656677246
11,0.07332444190979004,0.07314848899841309,0.34569787979125977
12,0.06876325607299805,0.06859660148620605,0.3288874626159668
13,0.07103443145751953,0.07087063789367676,0.3347454071044922
14,0.0705711841583252,0.07041239738464355,0.33394789695739746
15,0.06782293319702148,0.06765937805175781,0.32584357261657715
16,0.07177257537841797,0.0715944766998291,0.3344862461090088
17,0.0752260684967041,0.07504892349243164,0.3335428237915039
18,0.06965255737304688,0.06946969032287598,0.3392035961151123
19,0.06795644760131836,0.06779360771179199,0.40164852142333984
20,0.07267236709594727,0.07249283790588379,0.3411107063293457
21,0.07329678535461426,0.07313060760498047,0.33554601669311523
22,0.06713199615478516,0.06696724891662598,0.33431077003479004
23,0.08308148384094238,0.0828704833984375,0.3521292209625244
24,0.06662869453430176,0.06646156311035156,0.32359957695007324
