,requestLatency,predictionLatency,fullLatency
0,0.20635437965393066,0.2061762809753418,0.38999032974243164
1,0.2018418312072754,0.20169758796691895,0.39247894287109375
2,0.21000981330871582,0.2098541259765625,0.40758848190307617
3,0.2084352970123291,0.20829391479492188,0.40782594680786133
4,0.2098677158355713,0.20972681045532227,0.4067091941833496
5,0.20368480682373047,0.20354247093200684,0.39158153533935547
6,0.20480632781982422,0.20466113090515137,0.3939518928527832
7,0.20450520515441895,0.20435881614685059,0.3921642303466797
8,0.20115971565246582,0.20101618766784668,0.38672590255737305
9,0.20113110542297363,0.2009897232055664,0.3977220058441162
10,0.2052748203277588,0.20511436462402344,0.41230058670043945
11,0.2073051929473877,0.2071084976196289,0.3921945095062256
12,0.20136022567749023,0.20120859146118164,0.3765690326690674
13,0.20533514022827148,0.2051372528076172,0.392197847366333
14,0.20672154426574707,0.2065732479095459,0.3922562599182129
15,0.20220232009887695,0.20205450057983398,0.39220309257507324
16,0.2007737159729004,0.2006216049194336,0.3922097682952881
17,0.21100997924804688,0.21086740493774414,0.4073367118835449
18,0.2062380313873291,0.20609426498413086,0.39168810844421387
19,0.20928072929382324,0.20914030075073242,0.4078245162963867
20,0.20479631423950195,0.20460057258605957,0.3928050994873047
21,0.202850341796875,0.20270442962646484,0.3921964168548584
22,0.2014632225036621,0.20115184783935547,0.3970010280609131
23,0.20250868797302246,0.2023017406463623,0.40677833557128906
24,0.2012157440185547,0.20106935501098633,0.4078216552734375
