,requestLatency,predictionLatency,fullLatency
0,0.08304262161254883,0.08281850814819336,0.2808828353881836
1,0.08117055892944336,0.08096742630004883,0.29805684089660645
2,0.08770442008972168,0.08749938011169434,0.29850196838378906
3,0.07967543601989746,0.07939600944519043,0.29805445671081543
4,0.08079862594604492,0.08058786392211914,0.2812490463256836
5,0.08489394187927246,0.08459949493408203,0.297595739364624
6,0.07909321784973145,0.07888126373291016,0.2955813407897949
7,0.07890796661376953,0.0787053108215332,0.2983567714691162
8,0.07920265197753906,0.07895588874816895,0.29810476303100586
9,0.08009958267211914,0.07988977432250977,0.29675960540771484
10,0.0798947811126709,0.07968807220458984,0.28403568267822266
11,0.08182334899902344,0.08156919479370117,0.2818479537963867
12,0.08049345016479492,0.08014965057373047,0.2819244861602783
13,0.08214545249938965,0.08193659782409668,0.28810834884643555
14,0.0782623291015625,0.07803177833557129,0.2763655185699463
15,0.07816386222839355,0.07795524597167969,0.2824406623840332
16,0.09045743942260742,0.09024763107299805,0.28242945671081543
17,0.07875847816467285,0.07855105400085449,0.28243231773376465
18,0.08054256439208984,0.08033990859985352,0.28284573554992676
19,0.08042335510253906,0.08021974563598633,0.28144192695617676
20,0.07954740524291992,0.07934188842773438,0.28243184089660645
21,0.08542346954345703,0.085205078125,0.2824070453643799
22,0.0829319953918457,0.08264636993408203,0.28206849098205566
23,0.07766103744506836,0.0774543285369873,0.2817223072052002
24,0.0809483528137207,0.08072400093078613,0.28243327140808105
